GID_1,poverty_range,poverty_rate
SOM.7.6_1,GSAP2_po_2,90.23
SOM.7.6_1,GSAP2_poor,17.37
SOM.8.1_1,GSAP2_po_1,43.17
SOM.8.1_1,GSAP2_po_2,90.23
SOM.8.1_1,GSAP2_poor,17.37
SSD.10_1,GSAP2_po_1,93.252
SSD.10_1,GSAP2_po_2,98.38
SSD.10_1,GSAP2_poor,80.954
SSD.1_1,GSAP2_po_1,91.25333333
SSD.1_1,GSAP2_po_2,97.55333333
SSD.1_1,GSAP2_poor,76.44166667
SSD.2_1,GSAP2_po_1,83.806
SSD.2_1,GSAP2_po_2,94.336
SSD.2_1,GSAP2_poor,61.92
SSD.3_1,GSAP2_po_1,86.665
SSD.3_1,GSAP2_po_2,96.225
SSD.3_1,GSAP2_poor,68.105
SSD.4_1,GSAP2_po_1,96.25333333
SSD.4_1,GSAP2_po_2,99.29333333
SSD.4_1,GSAP2_poor,87.36
SSD.5_1,GSAP2_po_1,89.548
SSD.5_1,GSAP2_po_2,96.6
SSD.5_1,GSAP2_poor,77.184
SSD.6_1,GSAP2_po_1,89.44666667
SSD.6_1,GSAP2_po_2,97.80333333
SSD.6_1,GSAP2_poor,73.545
SSD.7_1,GSAP2_po_1,63.06555556
SSD.7_1,GSAP2_po_2,89.37333333
SSD.7_1,GSAP2_poor,32.02444444
SSD.8_1,GSAP2_po_1,96.83
SSD.8_1,GSAP2_po_2,99.41
SSD.8_1,GSAP2_poor,89.60166667
SSD.9_1,GSAP2_po_1,87.72
SSD.9_1,GSAP2_po_2,95.74
SSD.9_1,GSAP2_poor,73.28833333
SWZ.1_1,GSAP2_po_1,48.8525
SWZ.1_1,GSAP2_po_2,68.0725
SWZ.1_1,GSAP2_poor,26.8025
SWZ.2_1,GSAP2_po_1,49.03285714
SWZ.2_1,GSAP2_po_2,70.14142857
SWZ.2_1,GSAP2_poor,25.76142857
SWZ.3_1,GSAP2_po_1,51.092
SWZ.3_1,GSAP2_po_2,70.91
SWZ.3_1,GSAP2_poor,27.908
SWZ.4_1,GSAP2_po_1,51.792
SWZ.4_1,GSAP2_po_2,71.46
SWZ.4_1,GSAP2_poor,27.878
TCD.1.1_1,GSAP2_po_1,57.342
TCD.1.1_1,GSAP2_po_2,81.508
TCD.1.1_1,GSAP2_poor,30.25
TCD.10.1_1,GSAP2_po_1,66.388
TCD.10.1_1,GSAP2_po_2,88.324
TCD.10.1_1,GSAP2_poor,35.722
TCD.10.2_1,GSAP2_po_1,61.91666667
TCD.10.2_1,GSAP2_po_2,85.10333333
TCD.10.2_1,GSAP2_poor,30.77666667
TCD.11.1_1,GSAP2_po_1,77.66666667
TCD.11.1_1,GSAP2_po_2,93.84
TCD.11.1_1,GSAP2_poor,49.89
TCD.11.2_1,GSAP2_po_1,80.57333333
TCD.11.2_1,GSAP2_po_2,94.53
TCD.11.2_1,GSAP2_poor,53.61666667
TCD.11.3_1,GSAP2_po_1,80.57333333
TCD.11.3_1,GSAP2_po_2,94.53
TCD.11.3_1,GSAP2_poor,53.61666667
TCD.12.1_1,GSAP2_po_1,79.745
TCD.12.1_1,GSAP2_po_2,94.405
TCD.12.1_1,GSAP2_poor,51.32
TCD.12.2_1,GSAP2_po_1,80.428
TCD.12.2_1,GSAP2_po_2,94.004
TCD.12.2_1,GSAP2_poor,56.48
TCD.12.3_1,GSAP2_po_1,85.6275
TCD.12.3_1,GSAP2_po_2,96.235
TCD.12.3_1,GSAP2_poor,63.2175
TCD.12.4_1,GSAP2_po_1,81.52666667
TCD.12.4_1,GSAP2_po_2,95.23333333
TCD.12.4_1,GSAP2_poor,55.03666667
TCD.13.1_1,GSAP2_po_1,85.7375
TCD.13.1_1,GSAP2_po_2,96.09
TCD.13.1_1,GSAP2_poor,63.2975
TCD.13.2_1,GSAP2_po_1,81.175
TCD.13.2_1,GSAP2_po_2,95.46
TCD.13.2_1,GSAP2_poor,53.45
TCD.13.3_1,GSAP2_po_1,82.7325
TCD.13.3_1,GSAP2_po_2,95.2025
TCD.13.3_1,GSAP2_poor,56.5275
TCD.14.1_1,GSAP2_po_1,77.50333333
TCD.14.1_1,GSAP2_po_2,93.45
TCD.14.1_1,GSAP2_poor,48.95333333
TCD.14.2_1,GSAP2_po_1,77.4925
TCD.14.2_1,GSAP2_po_2,93.28
TCD.14.2_1,GSAP2_poor,47.9725
TCD.14.3_1,GSAP2_po_1,76.67333333
TCD.14.3_1,GSAP2_po_2,92.59333333
TCD.14.3_1,GSAP2_poor,47.77333333
TCD.15.1_1,GSAP2_po_1,76.2275
TCD.15.1_1,GSAP2_po_2,91.9875
TCD.15.1_1,GSAP2_poor,47.69
TCD.15.2_1,GSAP2_po_1,77.815
TCD.15.2_1,GSAP2_po_2,93.22166667
TCD.15.2_1,GSAP2_poor,49.49
TCD.16.1_1,GSAP2_po_1,83.49833333
TCD.16.1_1,GSAP2_po_2,95.03
TCD.16.1_1,GSAP2_poor,58.80333333
TCD.16.2_1,GSAP2_po_1,88.815
TCD.16.2_1,GSAP2_po_2,96.24
TCD.16.2_1,GSAP2_poor,70.0375
TCD.16.3_1,GSAP2_po_1,83.3975
TCD.16.3_1,GSAP2_po_2,94.51
TCD.16.3_1,GSAP2_poor,58.2775
TCD.17.1_1,GSAP2_po_1,58.1375
TCD.17.1_1,GSAP2_po_2,81.975
TCD.17.1_1,GSAP2_poor,26.32
TCD.17.2_1,GSAP2_po_1,62.375
TCD.17.2_1,GSAP2_po_2,85.145
TCD.17.2_1,GSAP2_poor,29.5
TCD.17.3_1,GSAP2_po_1,63.215
TCD.17.3_1,GSAP2_po_2,85.0075
TCD.17.3_1,GSAP2_poor,33.055
TCD.18.1_1,GSAP2_po_1,76.82666667
TCD.18.1_1,GSAP2_po_2,92.66
TCD.18.1_1,GSAP2_poor,45.03666667
TCD.18.2_1,GSAP2_po_1,79.2075
TCD.18.2_1,GSAP2_po_2,93.2725
TCD.18.2_1,GSAP2_poor,49.0275
TCD.18.3_1,GSAP2_po_1,79.05
TCD.18.3_1,GSAP2_po_2,92.8275
TCD.18.3_1,GSAP2_poor,50.6675
TCD.19.1_1,GSAP2_po_1,71.964
TCD.19.1_1,GSAP2_po_2,90.24
TCD.19.1_1,GSAP2_poor,40.372
TCD.19.2_1,GSAP2_po_1,67.776
TCD.19.2_1,GSAP2_po_2,87.458
TCD.19.2_1,GSAP2_poor,36.296
TCD.2.1_1,GSAP2_po_1,67.876
TCD.2.1_1,GSAP2_po_2,87.106
TCD.2.1_1,GSAP2_poor,38.916
TCD.2.2_1,GSAP2_po_1,69.0475
TCD.2.2_1,GSAP2_po_2,88.7025
TCD.2.2_1,GSAP2_poor,42.0175
TCD.2.3_1,GSAP2_po_1,58.28
TCD.2.3_1,GSAP2_po_2,81.26
TCD.2.3_1,GSAP2_poor,32.555
TCD.20.1_1,GSAP2_po_1,84.07
TCD.20.1_1,GSAP2_po_2,95.235
TCD.20.1_1,GSAP2_poor,59.445
TCD.20.2_1,GSAP2_po_1,79.82166667
TCD.20.2_1,GSAP2_po_2,94.49
TCD.20.2_1,GSAP2_poor,50.85333333
TCD.20.3_1,GSAP2_po_1,79.605
TCD.20.3_1,GSAP2_po_2,94.01
TCD.20.3_1,GSAP2_poor,51.885
TCD.21.1_1,GSAP2_po_1,48.38333333
TCD.21.1_1,GSAP2_po_2,83.32333333
TCD.21.1_1,GSAP2_poor,19.78
TCD.22.1_1,GSAP2_po_1,58.3
TCD.22.1_1,GSAP2_po_2,82.3175
TCD.22.1_1,GSAP2_poor,32.46
TCD.23.1_1,GSAP2_po_1,57.99
TCD.23.1_1,GSAP2_po_2,81.055
TCD.23.1_1,GSAP2_poor,30.9625
TCD.23.2_1,GSAP2_po_1,54.47333333
TCD.23.2_1,GSAP2_po_2,79.71
TCD.23.2_1,GSAP2_poor,24.45333333
TCD.23.3_1,GSAP2_po_1,55.2225
TCD.23.3_1,GSAP2_po_2,80.485
TCD.23.3_1,GSAP2_poor,22.905
TCD.3.1_1,GSAP2_po_1,58.06333333
TCD.3.1_1,GSAP2_po_2,82.40166667
TCD.3.1_1,GSAP2_poor,30.63666667
TCD.4.1_1,GSAP2_po_1,73.4225
TCD.4.1_1,GSAP2_po_2,91.725
TCD.4.1_1,GSAP2_poor,43.49
TCD.4.2_1,GSAP2_po_1,80.62
TCD.4.2_1,GSAP2_po_2,94.304
TCD.4.2_1,GSAP2_poor,52.116
TCD.4.3_1,GSAP2_po_1,61.994
TCD.4.3_1,GSAP2_po_2,84.426
TCD.4.3_1,GSAP2_poor,34.292
TCD.5.1_1,GSAP2_po_1,55.82666667
TCD.5.1_1,GSAP2_po_2,80.79
TCD.5.1_1,GSAP2_poor,26.29666667
TCD.6.1_1,GSAP2_po_1,51.31
TCD.6.1_1,GSAP2_po_2,75.5
TCD.6.1_1,GSAP2_poor,28.55
TCD.7.1_1,GSAP2_po_1,78.35666667
TCD.7.1_1,GSAP2_po_2,93.63666667
TCD.7.1_1,GSAP2_poor,47.62
TCD.7.2_1,GSAP2_po_1,73.13666667
TCD.7.2_1,GSAP2_po_2,90.82333333
TCD.7.2_1,GSAP2_poor,44.87333333
TCD.7.3_1,GSAP2_po_1,75.62
TCD.7.3_1,GSAP2_po_2,92.572
TCD.7.3_1,GSAP2_poor,46.834
TCD.7.4_1,GSAP2_po_1,76.05
TCD.7.4_1,GSAP2_po_2,92.42
TCD.7.4_1,GSAP2_poor,43.695
TCD.8.1_1,GSAP2_po_1,69.484
TCD.8.1_1,GSAP2_po_2,89.616
TCD.8.1_1,GSAP2_poor,41.092
TCD.8.2_1,GSAP2_po_1,60.6325
TCD.8.2_1,GSAP2_po_2,84.4125
TCD.8.2_1,GSAP2_poor,31.445
TCD.8.3_1,GSAP2_po_1,62.194
TCD.8.3_1,GSAP2_po_2,84.808
TCD.8.3_1,GSAP2_poor,33.518
TCD.9.1_1,GSAP2_po_1,60.6325
TCD.9.1_1,GSAP2_po_2,84.4125
TCD.9.1_1,GSAP2_poor,31.445
TCD.9.2_1,GSAP2_po_1,59.608
TCD.9.2_1,GSAP2_po_2,83.888
TCD.9.2_1,GSAP2_poor,29.67
TGO.1.1_1,GSAP2_po_1,71.708
TGO.1.1_1,GSAP2_po_2,87.755
TGO.1.1_1,GSAP2_poor,46.966
TGO.1.2_1,GSAP2_po_1,81.885
TGO.1.2_1,GSAP2_po_2,94.43333333
TGO.1.2_1,GSAP2_poor,53.4425
TGO.1.3_1,GSAP2_po_1,84.84
TGO.1.3_1,GSAP2_po_2,95.795
TGO.1.3_1,GSAP2_poor,59.78333333
TGO.2.1_1,GSAP2_po_1,84.84
TGO.2.1_1,GSAP2_po_2,95.795
TGO.2.1_1,GSAP2_poor,59.78333333
TGO.2.2_1,GSAP2_po_1,80.5425
TGO.2.2_1,GSAP2_po_2,93.345
TGO.2.2_1,GSAP2_poor,57.8625
TGO.2.3_1,GSAP2_po_1,87.045
TGO.2.3_1,GSAP2_po_2,95.6
TGO.2.3_1,GSAP2_poor,62.69
TGO.2.4_1,GSAP2_po_1,86.27333333
TGO.2.4_1,GSAP2_po_2,96.195
TGO.2.4_1,GSAP2_poor,62.18
TGO.2.5_1,GSAP2_po_1,86.94333333
TGO.2.5_1,GSAP2_po_2,96.42333333
TGO.2.5_1,GSAP2_poor,66.39333333
TGO.2.6_1,GSAP2_po_1,87.045
TGO.2.6_1,GSAP2_po_2,95.6
TGO.2.6_1,GSAP2_poor,62.69
TGO.3.1_1,GSAP2_po_1,51.75
TGO.3.1_1,GSAP2_po_2,79.09333333
TGO.3.1_1,GSAP2_poor,21.79333333
TGO.3.2_1,GSAP2_po_1,63.22
TGO.3.2_1,GSAP2_po_2,85.04666667
TGO.3.2_1,GSAP2_poor,31.63666667
TGO.3.3_1,GSAP2_po_1,72.53
TGO.3.3_1,GSAP2_po_2,92.91
TGO.3.3_1,GSAP2_poor,36.42
TGO.3.4_1,GSAP2_po_1,78.4625
TGO.3.4_1,GSAP2_po_2,94.32
TGO.3.4_1,GSAP2_poor,48.2975
TGO.3.5_1,GSAP2_po_1,59.4925
TGO.3.5_1,GSAP2_po_2,83.22
TGO.3.5_1,GSAP2_poor,30.635
TGO.4.1_1,GSAP2_po_1,82.72
TGO.4.1_1,GSAP2_po_2,95.6
TGO.4.1_1,GSAP2_poor,57.16
TGO.4.2_1,GSAP2_po_1,78.63666667
TGO.4.2_1,GSAP2_po_2,94.96666667
TGO.4.2_1,GSAP2_poor,49.04666667
TGO.4.3_1,GSAP2_po_1,66.26
TGO.4.3_1,GSAP2_po_2,87.67666667
TGO.4.3_1,GSAP2_poor,36.7
TGO.4.4_1,GSAP2_po_1,79.908
TGO.4.4_1,GSAP2_po_2,94.432
TGO.4.4_1,GSAP2_poor,52.702
TGO.4.5_1,GSAP2_po_1,68.89333333
TGO.4.5_1,GSAP2_po_2,88.70333333
TGO.4.5_1,GSAP2_poor,42.55
TGO.5.1_1,GSAP2_po_1,81.6175
TGO.5.1_1,GSAP2_po_2,93.545
TGO.5.1_1,GSAP2_poor,59.66
TGO.5.2_1,GSAP2_po_1,76.89833333
TGO.5.2_1,GSAP2_po_2,92.96833333
TGO.5.2_1,GSAP2_poor,48.23166667
TZA.1.1_1,GSAP2_po_1,78.43
TZA.1.1_1,GSAP2_po_2,95.065
TZA.1.1_1,GSAP2_poor,49.315
TZA.1.2_1,GSAP2_po_1,78.43
TZA.1.2_1,GSAP2_po_2,95.065
TZA.1.2_1,GSAP2_poor,49.315
TZA.1.3_1,GSAP2_po_1,83.945
TZA.1.3_1,GSAP2_po_2,96.7075
TZA.1.3_1,GSAP2_poor,56.86
TZA.1.4_1,GSAP2_po_1,82.14
TZA.1.4_1,GSAP2_po_2,95.66
TZA.1.4_1,GSAP2_poor,55.67
TZA.1.5_1,GSAP2_po_1,78.43
TZA.1.5_1,GSAP2_po_2,95.065
TZA.1.5_1,GSAP2_poor,49.315
TZA.1.6_1,GSAP2_po_1,64.08
TZA.1.6_1,GSAP2_po_2,84.50333333
TZA.1.6_1,GSAP2_poor,34.01
TZA.1.7_1,GSAP2_po_1,73.38666667
TZA.1.7_1,GSAP2_po_2,91.24
TZA.1.7_1,GSAP2_poor,41.70666667
TZA.1.8_1,GSAP2_po_1,78.43
TZA.1.8_1,GSAP2_po_2,95.065
TZA.1.8_1,GSAP2_poor,49.315
TZA.1.9_1,GSAP2_po_1,76.1575
TZA.1.9_1,GSAP2_po_2,92.895
TZA.1.9_1,GSAP2_poor,47.715
TZA.10.1_1,GSAP2_po_1,74.25
TZA.10.1_1,GSAP2_po_2,91.47
TZA.10.1_1,GSAP2_poor,51.295
TZA.10.2_1,GSAP2_po_1,76.14
TZA.10.2_1,GSAP2_po_2,93.76
TZA.10.2_1,GSAP2_poor,53.215
TZA.10.3_1,GSAP2_po_1,84.88
TZA.10.3_1,GSAP2_po_2,95.84
TZA.10.3_1,GSAP2_poor,62.85
TZA.10.4_1,GSAP2_po_1,73.0675
TZA.10.4_1,GSAP2_po_2,90.8275
TZA.10.4_1,GSAP2_poor,46.46
TZA.10.5_1,GSAP2_po_1,74.8
TZA.10.5_1,GSAP2_po_2,92.64666667
TZA.10.5_1,GSAP2_poor,50.71666667
TZA.10.6_1,GSAP2_po_1,76.14
TZA.10.6_1,GSAP2_po_2,93.76
TZA.10.6_1,GSAP2_poor,53.215
TZA.11.1_1,GSAP2_po_1,82.92
TZA.11.1_1,GSAP2_po_2,96.44
TZA.11.1_1,GSAP2_poor,53.68
TZA.11.2_1,GSAP2_po_1,77.69333333
TZA.11.2_1,GSAP2_po_2,93.66333333
TZA.11.2_1,GSAP2_poor,49.65333333
TZA.11.3_1,GSAP2_po_1,82.57333333
TZA.11.3_1,GSAP2_po_2,95.45666667
TZA.11.3_1,GSAP2_poor,55.47666667
TZA.11.4_1,GSAP2_po_1,75.8825
TZA.11.4_1,GSAP2_po_2,92.2475
TZA.11.4_1,GSAP2_poor,45.82
TZA.11.5_1,GSAP2_po_1,78.43
TZA.11.5_1,GSAP2_po_2,95.065
TZA.11.5_1,GSAP2_poor,49.315
TZA.11.6_1,GSAP2_po_1,81.81333333
TZA.11.6_1,GSAP2_po_2,96.4
TZA.11.6_1,GSAP2_poor,53.68333333
TZA.11.7_1,GSAP2_po_1,73.824
TZA.11.7_1,GSAP2_po_2,91.264
TZA.11.7_1,GSAP2_poor,43.438
TZA.12.1_1,GSAP2_po_1,86.32
TZA.12.1_1,GSAP2_po_2,96.465
TZA.12.1_1,GSAP2_poor,59.71
TZA.12.2_1,GSAP2_po_1,82.3
TZA.12.2_1,GSAP2_po_2,95.3
TZA.12.2_1,GSAP2_poor,53.03
TZA.12.3_1,GSAP2_po_1,80.31285714
TZA.12.3_1,GSAP2_po_2,93.35857143
TZA.12.3_1,GSAP2_poor,53.55
TZA.12.4_1,GSAP2_po_1,82.3
TZA.12.4_1,GSAP2_po_2,95.3
TZA.12.4_1,GSAP2_poor,53.03
TZA.12.5_1,GSAP2_po_1,82.3
TZA.12.5_1,GSAP2_po_2,95.3
TZA.12.5_1,GSAP2_poor,53.03
TZA.12.6_1,GSAP2_po_1,81.73
TZA.12.6_1,GSAP2_po_2,95.66
TZA.12.6_1,GSAP2_poor,48.735
TZA.12.7_1,GSAP2_po_1,76.1575
TZA.12.7_1,GSAP2_po_2,92.895
TZA.12.7_1,GSAP2_poor,47.715
TZA.12.8_1,GSAP2_po_1,73.83666667
TZA.12.8_1,GSAP2_po_2,92.09333333
TZA.12.8_1,GSAP2_poor,41.32
TZA.13.10_1,GSAP2_po_1,75.17333333
TZA.13.10_1,GSAP2_po_2,92.45666667
TZA.13.10_1,GSAP2_poor,40.01
TZA.13.11_1,GSAP2_po_1,83.89
TZA.13.11_1,GSAP2_po_2,93.995
TZA.13.11_1,GSAP2_poor,60.765
TZA.13.1_1,GSAP2_po_1,83.04166667
TZA.13.1_1,GSAP2_po_2,95.73166667
TZA.13.1_1,GSAP2_poor,52.39666667
TZA.13.2_1,GSAP2_po_1,86.136
TZA.13.2_1,GSAP2_po_2,95.856
TZA.13.2_1,GSAP2_poor,63.706
TZA.13.3_1,GSAP2_po_1,79.825
TZA.13.3_1,GSAP2_po_2,94.1275
TZA.13.3_1,GSAP2_poor,48.0775
TZA.13.4_1,GSAP2_po_1,88.39333333
TZA.13.4_1,GSAP2_po_2,96.90333333
TZA.13.4_1,GSAP2_poor,60.11333333
TZA.13.5_1,GSAP2_po_1,75.62
TZA.13.5_1,GSAP2_po_2,93.01
TZA.13.5_1,GSAP2_poor,39.92
TZA.13.6_1,GSAP2_po_1,76.155
TZA.13.6_1,GSAP2_po_2,93.165
TZA.13.6_1,GSAP2_poor,42.035
TZA.13.7_1,GSAP2_po_1,71.5
TZA.13.7_1,GSAP2_po_2,92.23
TZA.13.7_1,GSAP2_poor,37.26
TZA.13.8_1,GSAP2_po_1,76.155
TZA.13.8_1,GSAP2_po_2,93.165
TZA.13.8_1,GSAP2_poor,42.035
TZA.13.9_1,GSAP2_po_1,88.775
TZA.13.9_1,GSAP2_po_2,95.8975
TZA.13.9_1,GSAP2_poor,70.305
TZA.14.1_1,GSAP2_po_1,75.8825
TZA.14.1_1,GSAP2_po_2,92.2475
TZA.14.1_1,GSAP2_poor,45.82
TZA.14.2_1,GSAP2_po_1,74.605
TZA.14.2_1,GSAP2_po_2,91.685
TZA.14.2_1,GSAP2_poor,44.72333333
TZA.14.3_1,GSAP2_po_1,76.67333333
TZA.14.3_1,GSAP2_po_2,92.19
TZA.14.3_1,GSAP2_poor,44.8
TZA.14.4_1,GSAP2_po_1,67.635
TZA.14.4_1,GSAP2_po_2,88.525
TZA.14.4_1,GSAP2_poor,38.635
TZA.14.5_1,GSAP2_po_1,71.65
TZA.14.5_1,GSAP2_po_2,89.95
TZA.14.5_1,GSAP2_poor,37.53
TZA.14.6_1,GSAP2_po_1,69.33666667
TZA.14.6_1,GSAP2_po_2,89.59666667
TZA.14.6_1,GSAP2_poor,39.67
TZA.14.7_1,GSAP2_po_1,76.21666667
TZA.14.7_1,GSAP2_po_2,92.07
TZA.14.7_1,GSAP2_poor,48.7
TZA.15.1_1,GSAP2_po_1,67.4
TZA.15.1_1,GSAP2_po_2,91.68
TZA.15.1_1,GSAP2_poor,43.58
TZA.15.2_1,GSAP2_po_1,77.42666667
TZA.15.2_1,GSAP2_po_2,93.75
TZA.15.2_1,GSAP2_poor,52.98333333
TZA.15.3_1,GSAP2_po_1,77.42666667
TZA.15.3_1,GSAP2_po_2,93.75
TZA.15.3_1,GSAP2_poor,52.98333333
TZA.15.4_1,GSAP2_po_1,67.4
TZA.15.4_1,GSAP2_po_2,91.68
TZA.15.4_1,GSAP2_poor,43.58
TZA.15.5_1,GSAP2_po_1,78.552
TZA.15.5_1,GSAP2_po_2,93.684
TZA.15.5_1,GSAP2_poor,54.052
TZA.15.6_1,GSAP2_po_1,77.42666667
TZA.15.6_1,GSAP2_po_2,93.75
TZA.15.6_1,GSAP2_poor,52.98333333
TZA.15.7_1,GSAP2_po_1,77.42666667
TZA.15.7_1,GSAP2_po_2,93.75
TZA.15.7_1,GSAP2_poor,52.98333333
TZA.16.1_1,GSAP2_po_1,85.66
TZA.16.1_1,GSAP2_po_2,95.77
TZA.16.1_1,GSAP2_poor,62.68
TZA.16.2_1,GSAP2_po_1,89.14666667
TZA.16.2_1,GSAP2_po_2,97.38
TZA.16.2_1,GSAP2_poor,64.27333333
TZA.16.3_1,GSAP2_po_1,87.056
TZA.16.3_1,GSAP2_po_2,96.902
TZA.16.3_1,GSAP2_poor,63.1
TZA.16.4_1,GSAP2_po_1,88
TZA.16.4_1,GSAP2_po_2,96.7
TZA.16.4_1,GSAP2_poor,64.535
TZA.16.5_1,GSAP2_po_1,89.19
TZA.16.5_1,GSAP2_po_2,97.76
TZA.16.5_1,GSAP2_poor,64.44
TZA.16.6_1,GSAP2_po_1,85.66
TZA.16.6_1,GSAP2_po_2,95.77
TZA.16.6_1,GSAP2_poor,62.68
TZA.16.7_1,GSAP2_po_1,88.065
TZA.16.7_1,GSAP2_po_2,97.27
TZA.16.7_1,GSAP2_poor,64.785
TZA.16.8_1,GSAP2_po_1,85.66
TZA.16.8_1,GSAP2_po_2,95.77
TZA.16.8_1,GSAP2_poor,62.68
TZA.17.1_1,GSAP2_po_1,77.6525
TZA.17.1_1,GSAP2_po_2,93.2075
TZA.17.1_1,GSAP2_poor,47.805
TZA.17.2_1,GSAP2_po_1,77.68
TZA.17.2_1,GSAP2_po_2,93.4
TZA.17.2_1,GSAP2_poor,41.25
TZA.17.3_1,GSAP2_po_1,72.355
TZA.17.3_1,GSAP2_po_2,91.635
TZA.17.3_1,GSAP2_poor,36.61
TZA.17.4_1,GSAP2_po_1,72.665
TZA.17.4_1,GSAP2_po_2,90.73
TZA.17.4_1,GSAP2_poor,40.84
TZA.17.5_1,GSAP2_po_1,74.7825
TZA.17.5_1,GSAP2_po_2,91.7925
TZA.17.5_1,GSAP2_poor,41.4375
TZA.17.6_1,GSAP2_po_1,75.62
TZA.17.6_1,GSAP2_po_2,93.01
TZA.17.6_1,GSAP2_poor,39.92
TZA.2.1_1,GSAP2_po_1,52.58
TZA.2.1_1,GSAP2_po_2,78.13
TZA.2.1_1,GSAP2_poor,26.71
TZA.2.2_1,GSAP2_po_1,52.58
TZA.2.2_1,GSAP2_po_2,78.13
TZA.2.2_1,GSAP2_poor,26.71
TZA.2.3_1,GSAP2_po_1,52.58
TZA.2.3_1,GSAP2_po_2,78.13
TZA.2.3_1,GSAP2_poor,26.71
TZA.20.1_1,GSAP2_po_1,62.3875
TZA.20.1_1,GSAP2_po_2,84.4875
TZA.20.1_1,GSAP2_poor,33.1725
TZA.20.2_1,GSAP2_po_1,52.58
TZA.20.2_1,GSAP2_po_2,78.13
TZA.20.2_1,GSAP2_poor,26.71
TZA.20.3_1,GSAP2_po_1,67.635
TZA.20.3_1,GSAP2_po_2,88.525
TZA.20.3_1,GSAP2_poor,38.635
TZA.20.4_1,GSAP2_po_1,58.93666667
TZA.20.4_1,GSAP2_po_2,82.07
TZA.20.4_1,GSAP2_poor,30.31666667
TZA.20.6_1,GSAP2_po_1,52.58
TZA.20.6_1,GSAP2_po_2,78.13
TZA.20.6_1,GSAP2_poor,26.71
TZA.20.7_1,GSAP2_po_1,73.38333333
TZA.20.7_1,GSAP2_po_2,90.96333333
TZA.20.7_1,GSAP2_poor,46.70666667
TZA.21.1_1,GSAP2_po_1,89.37666667
TZA.21.1_1,GSAP2_po_2,96.56666667
TZA.21.1_1,GSAP2_poor,68.83333333
TZA.21.2_1,GSAP2_po_1,88.39333333
TZA.21.2_1,GSAP2_po_2,96.90333333
TZA.21.2_1,GSAP2_poor,60.11333333
TZA.21.3_1,GSAP2_po_1,91.7325
TZA.21.3_1,GSAP2_po_2,97.78
TZA.21.3_1,GSAP2_poor,73.43
TZA.21.4_1,GSAP2_po_1,92.185
TZA.21.4_1,GSAP2_po_2,98.305
TZA.21.4_1,GSAP2_poor,66.765
TZA.21.5_1,GSAP2_po_1,88.39333333
TZA.21.5_1,GSAP2_po_2,96.90333333
TZA.21.5_1,GSAP2_poor,60.11333333
TZA.21.6_1,GSAP2_po_1,95.52
TZA.21.6_1,GSAP2_po_2,98.67
TZA.21.6_1,GSAP2_poor,75.04
TZA.22.1_1,GSAP2_po_1,72.665
TZA.22.1_1,GSAP2_po_2,90.73
TZA.22.1_1,GSAP2_poor,40.84
TZA.22.2_1,GSAP2_po_1,79.2525
TZA.22.2_1,GSAP2_po_2,93.24
TZA.22.2_1,GSAP2_poor,52.9225
TZA.22.3_1,GSAP2_po_1,85.76833333
TZA.22.3_1,GSAP2_po_2,95.77
TZA.22.3_1,GSAP2_poor,60.385
TZA.22.4_1,GSAP2_po_1,76.335
TZA.22.4_1,GSAP2_po_2,92.04
TZA.22.4_1,GSAP2_poor,46.2
TZA.22.5_1,GSAP2_po_1,72.12
TZA.22.5_1,GSAP2_po_2,90.42
TZA.22.5_1,GSAP2_poor,45.72
TZA.22.6_1,GSAP2_po_1,78.19
TZA.22.6_1,GSAP2_po_2,93.6725
TZA.22.6_1,GSAP2_poor,54.435
TZA.23.1_1,GSAP2_po_1,89.42333333
TZA.23.1_1,GSAP2_po_2,97.6
TZA.23.1_1,GSAP2_poor,64.5
TZA.23.2_1,GSAP2_po_1,89.42333333
TZA.23.2_1,GSAP2_po_2,97.6
TZA.23.2_1,GSAP2_poor,64.5
TZA.23.3_1,GSAP2_po_1,88.476
TZA.23.3_1,GSAP2_po_2,97.3
TZA.23.3_1,GSAP2_poor,63.62
TZA.23.4_1,GSAP2_po_1,88.4825
TZA.23.4_1,GSAP2_po_2,97.1425
TZA.23.4_1,GSAP2_poor,64.045
TZA.23.5_1,GSAP2_po_1,91.44
TZA.23.5_1,GSAP2_po_2,98.74
TZA.23.5_1,GSAP2_poor,63.75
TZA.24.1_1,GSAP2_po_1,83.06
TZA.24.1_1,GSAP2_po_2,95.5975
TZA.24.1_1,GSAP2_poor,56.7625
TZA.24.2_1,GSAP2_po_1,86.1
TZA.24.2_1,GSAP2_po_2,96.23333333
TZA.24.2_1,GSAP2_poor,60.7
TZA.24.3_1,GSAP2_po_1,83.31333333
TZA.24.3_1,GSAP2_po_2,95.69666667
TZA.24.3_1,GSAP2_poor,58.00666667
TZA.24.4_1,GSAP2_po_1,82.14
TZA.24.4_1,GSAP2_po_2,95.66
TZA.24.4_1,GSAP2_poor,55.67
TZA.24.5_1,GSAP2_po_1,86.32
TZA.24.5_1,GSAP2_po_2,96.465
TZA.24.5_1,GSAP2_poor,59.71
TZA.24.6_1,GSAP2_po_1,89.14666667
TZA.24.6_1,GSAP2_po_2,97.38
TZA.24.6_1,GSAP2_poor,64.27333333
TZA.24.7_1,GSAP2_po_1,86.075
